,DBMS,TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CONSTRAINT_TYPE,k2.table_schema,k2.table_name,k2.column_name
36,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_STORE_MEMBERSHIP_PROMOTION,CAMPAIGN_ID_RN,58,NUMBER,,,,,
37,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_STORE_MEMBERSHIP_PROMOTION,IS_ORIGINAL_MEMBERSHIP_TYPE,62,BOOLEAN,,,,,
38,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_STORE_MEMBERSHIP_PROMOTION,PROMO_CLAIM_DURATION,28,NUMBER,,,,,
39,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_STORE_MEMBERSHIP_PROMOTION,ACTIVE_START,56,TIMESTAMP_NTZ,,,,,
40,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_STORE_MEMBERSHIP_PROMOTION,CREATED_AT,47,TIMESTAMP_NTZ,,,,,
41,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_STORE_MEMBERSHIP_PROMOTION,ENTITY_ID,17,TEXT,16777216,,,,
42,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_STORE_MEMBERSHIP_PROMOTION,TOTAL_CAMPAIGN_BUDGET,66,NUMBER,,,,,
43,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_STORE_MEMBERSHIP_PROMOTION,CAMPAIGN_NAME,2,TEXT,16777216,,,,
44,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_STORE_MEMBERSHIP_PROMOTION,ORIGINAL_MEMBERSHIP_TYPE,60,TEXT,16777216,,,,
45,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_STORE_MEMBERSHIP_PROMOTION,SHOW_AS_CAROUSEL,22,BOOLEAN,,,,,
46,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_STORE_MEMBERSHIP_PROMOTION,DIRECTLY_RESPONSIBLE_INDIVIDUAL,40,TEXT,16777216,,,,
47,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_STORE_MEMBERSHIP_PROMOTION,PROMO_TITLE,25,TEXT,16777216,,,,
48,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_STORE_MEMBERSHIP_PROMOTION,PROMO_CODE_DURATION,27,NUMBER,,,,,
49,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_STORE_MEMBERSHIP_PROMOTION,PROMOTION_ID,24,TEXT,16777216,,,,
50,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_STORE_MEMBERSHIP_PROMOTION,TEMPLATE_ID,4,TEXT,16777216,,,,
51,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_STORE_MEMBERSHIP_PROMOTION,HAS_CONSUMER_DISCOUNT,54,BOOLEAN,,,,,
52,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_STORE_MEMBERSHIP_PROMOTION,DEACTIVATED_BY_USER_ID,52,NUMBER,,,,,
53,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_STORE_MEMBERSHIP_PROMOTION,TEMPLATE_NAME,5,TEXT,16777216,,,,
54,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_STORE_MEMBERSHIP_PROMOTION,CAMPAIGN_ID,1,TEXT,16777216,,,,
55,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_STORE_MEMBERSHIP_PROMOTION,CAMPAIGN_START_TIME,19,TIMESTAMP_NTZ,,,,,
56,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_STORE_MEMBERSHIP_PROMOTION,MEMBERSHIP_ID,15,TEXT,16777216,,,,
57,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_STORE_MEMBERSHIP_PROMOTION,MEMBERSHIP_TYPE,16,TEXT,16777216,,,,
58,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_STORE_MEMBERSHIP_PROMOTION,TOTAL_PLACEMENT_FEE_SFDC_OPP_LI_ID,39,TEXT,16777216,,,,
59,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_STORE_MEMBERSHIP_PROMOTION,PROMOTION_LEVEL,53,TEXT,16777216,,,,
60,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_STORE_MEMBERSHIP_PROMOTION,BUSINESS_CAMPAIGN,41,TEXT,16777216,,,,
61,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_STORE_MEMBERSHIP_PROMOTION,CAMPAIGN_END_TIME,20,TIMESTAMP_NTZ,,,,,
62,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_STORE_MEMBERSHIP_PROMOTION,DATA_SOURCE,55,TEXT,16777216,,,,
63,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_STORE_MEMBERSHIP_PROMOTION,ORIGNAL_ENTITY_ID,61,TEXT,16777216,,,,
64,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_STORE_MEMBERSHIP_PROMOTION,IS_MERCHANT_FUNDED,14,BOOLEAN,,,,,
65,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_STORE_MEMBERSHIP_PROMOTION,UPDATED_AT,48,TIMESTAMP_NTZ,,,,,
