DBMS,TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CONSTRAINT_TYPE,k2.table_schema,k2.table_name,k2.column_name
postgresql,PRODDB,PUBLIC,FACT_ADS_SL_ATTRIBUTIONS,BILLING_EVENT_FEE,12,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_ADS_SL_ATTRIBUTIONS,CURRENCY,14,TEXT,16777216.0,,,,
postgresql,PRODDB,PUBLIC,FACT_ADS_SL_ATTRIBUTIONS,ORDER_CART_ID,2,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_ADS_SL_ATTRIBUTIONS,STORE_ORDER_CONFIRM_TIME,54,TIMESTAMP_NTZ,,,,,
postgresql,PRODDB,PUBLIC,FACT_ADS_SL_ATTRIBUTIONS,AD_CLICK_CONTAINER_NAME,45,TEXT,16777216.0,,,,
postgresql,PRODDB,PUBLIC,FACT_ADS_SL_ATTRIBUTIONS,BUSINESS_NAME,5,TEXT,16777216.0,,,,
postgresql,PRODDB,PUBLIC,FACT_ADS_SL_ATTRIBUTIONS,CONSUMER_ID,8,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_ADS_SL_ATTRIBUTIONS,ADS_FEE,15,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_ADS_SL_ATTRIBUTIONS,AD_GROUP_TYPE,34,TEXT,16777216.0,,,,
postgresql,PRODDB,PUBLIC,FACT_ADS_SL_ATTRIBUTIONS,IS_SELF_SERVE_CAMPAIGN,31,BOOLEAN,,,,,
postgresql,PRODDB,PUBLIC,FACT_ADS_SL_ATTRIBUTIONS,AD_CLICK_VERTICAL_ID,46,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_ADS_SL_ATTRIBUTIONS,CAMPAIGN_ID,32,TEXT,16777216.0,,,,
postgresql,PRODDB,PUBLIC,FACT_ADS_SL_ATTRIBUTIONS,ADS_FEE_INCLUDING_TRIALS_LOCAL,20,NUMBER,,,,,
