,DBMS,TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CONSTRAINT_TYPE,k2.table_schema,k2.table_name,k2.column_name
0,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK_DEDUP,COLLECTION_TYPE,66,TEXT,16777216,,,,
1,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK_DEDUP,ITEM_UPC,17,TEXT,16777216,,,,
2,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK_DEDUP,SUBMARKET_ID,5,NUMBER,,,,,
3,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK_DEDUP,CONVERSION,22,BOOLEAN,,,,,
4,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK_DEDUP,STORE_ID,12,NUMBER,,,,,
5,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK_DEDUP,AD_AUCTION_ID,42,TEXT,16777216,,,,
6,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK_DEDUP,APP_VERSION,10,TEXT,16777216,,,,
7,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK_DEDUP,ITEM_PAGE_ADD,52,BOOLEAN,,,,,
8,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK_DEDUP,AUTOCOMPLETE_TERM,49,TEXT,16777216,,,,
9,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK_DEDUP,BUSINESS_ID,11,NUMBER,,,,,
10,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK_DEDUP,CANCELLED_ORDER,23,BOOLEAN,,,,,
11,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK_DEDUP,COUNTRY_CODE,47,TEXT,16777216,,,,
12,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK_DEDUP,DELIVERY_ID,21,NUMBER,,,,,
