,DBMS,TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CONSTRAINT_TYPE,k2.table_schema,k2.table_name,k2.column_name
50,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK,EVENT_TIMESTAMP,4,TIMESTAMP_NTZ,,,,,
51,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK,SEARCH_TERM,25,TEXT,16777216,,,,
52,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK,ID,55,TEXT,16777216,,,,
53,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK,URL_CODE,19,TEXT,16777216,,,,
54,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK,PICK_MODEL,46,TEXT,16777216,,,,
55,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK,RECEIVED_AT,1,TIMESTAMP_NTZ,,,,,
56,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK,STEPPER_EVENT_TYPE,51,TEXT,16777216,,,,
57,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK,CONTAINER_ID,39,TEXT,16777216,,,,
58,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK,AD_AUCTION_ID,42,TEXT,16777216,,,,
59,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK,AUTOCOMPLETE_TERM,49,TEXT,16777216,,,,
60,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK,IS_ATC,59,BOOLEAN,,,,,
61,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK,MEMBER_PRICE,62,NUMBER,,,,,
62,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK,NON_DISCOUNT_PRICE,57,NUMBER,,,,,
63,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK,SEARCH_TERM_CLEAN,26,TEXT,16777216,,,,
64,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK,SUBMARKET_ID,5,NUMBER,,,,,
