DBMS,TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CONSTRAINT_TYPE,k2.table_schema,k2.table_name,k2.column_name
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP_HISTORY,MEMBERSHIP_ID,4,TEXT,16777216.0,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP_HISTORY,DAILY_CAMPAIGN_BUDGET,24,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP_HISTORY,WEEKLY_CAMPAIGN_BUDGET,25,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP_HISTORY,AD_GROUP_NAME,15,TEXT,16777216.0,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP_HISTORY,CURRENCY,28,TEXT,16777216.0,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP_HISTORY,TOTAL_PLACEMENT_FEE,22,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP_HISTORY,ACTIVE_START,62,TIMESTAMP_NTZ,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP_HISTORY,BUDGET_DURATION_SECONDS,30,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP_HISTORY,IS_ACTIVE_ROW,65,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP_HISTORY,MONTHLY_CAMPAIGN_BUDGET,26,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP_HISTORY,SALESFORCE_OPPORTUNITY_LINE_ITEM_ID,38,TEXT,16777216.0,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP_HISTORY,FLAT_FEE,19,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP_HISTORY,IS_CUSTOM_AUDIENCE,57,BOOLEAN,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP_HISTORY,IS_MERCHANT_FUNDED,35,BOOLEAN,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP_HISTORY,CAMPAIGN_END_TIME,49,TIMESTAMP_NTZ,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP_HISTORY,IS_ACTIVE_MEMBERSHIP,53,BOOLEAN,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP_HISTORY,OBJECTIVE,46,TEXT,16777216.0,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP_HISTORY,IS_ACTIVE,54,BOOLEAN,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP_HISTORY,NETSUITE_ENTITY_ID,36,TEXT,16777216.0,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP_HISTORY,AD_GROUP_TYPE,16,TEXT,16777216.0,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP_HISTORY,CAMPAIGN_CREATED_AT,9,TIMESTAMP_NTZ,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP_HISTORY,TOTAL_CAMPAIGN_BUDGET_CURRENCY,21,TEXT,16777216.0,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP_HISTORY,TOTAL_PLACEMENT_FEE_SFDC_OPP_LI_ID,39,TEXT,16777216.0,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP_HISTORY,IS_NEW_USER,56,BOOLEAN,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP_HISTORY,IS_ACTIVE_CAMPAIGN,52,BOOLEAN,,,,,
