,DBMS,TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CONSTRAINT_TYPE,k2.table_schema,k2.table_name,k2.column_name
30,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_MEMBERSHIP_PROMOTION_HISTORY,UPDATED_BY_SOURCE,50,TEXT,16777216,,,,
31,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_MEMBERSHIP_PROMOTION_HISTORY,MEMBERSHIP_TYPE,16,TEXT,16777216,,,,
32,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_MEMBERSHIP_PROMOTION_HISTORY,PROMO_TITLE,25,TEXT,16777216,,,,
33,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_MEMBERSHIP_PROMOTION_HISTORY,PROMO_CLAIM_DURATION,28,NUMBER,,,,,
34,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_MEMBERSHIP_PROMOTION_HISTORY,OVERRIDES,13,ARRAY,,,,,
35,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_MEMBERSHIP_PROMOTION_HISTORY,WEEKLY_CAMPAIGN_BUDGET,61,NUMBER,,,,,
36,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_MEMBERSHIP_PROMOTION_HISTORY,PERCENTAGE_FEE,10,NUMBER,,,,,
37,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_MEMBERSHIP_PROMOTION_HISTORY,SALESFORCE_OPPORTUNITY,36,TEXT,16777216,,,,
38,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_MEMBERSHIP_PROMOTION_HISTORY,ENTITY_ID,17,TEXT,16777216,,,,
39,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_MEMBERSHIP_PROMOTION_HISTORY,CAMPAIGN_NAME,2,TEXT,16777216,,,,
40,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_MEMBERSHIP_PROMOTION_HISTORY,NETSUITE_ENTITY_ID,35,TEXT,16777216,,,,
41,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_MEMBERSHIP_PROMOTION_HISTORY,CAMPAIGN_START_TIME,19,TIMESTAMP_NTZ,,,,,
